"Centro Nacional de Control de Energia"
"Precios de Energia en Nodos Distribuidos del MDA"
"Sistema Interconectado Nacional"
"Reporte Mensual"
"Mes de julio de 2026"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/ago/2026 08:00:01 hrs"
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Fecha"," Hora"," Zona de Carga"," Precio Zonal ($/MWh)"," Componente energia ($/MWh)"," Componente perdidas ($/MWh)"," Componente Congestion ($/MWh)"
"2026-07-16","1","ACAPULCO","502.66","439.86","62.58","0.21","0","1"
"2026-07-16","2","ACAPULCO","515.64","448.65","66.99","0","0","1"
"2026-07-16","3","ACAPULCO","519.23","451.13","68.09","0","0","1"
"2026-07-16","4","ACAPULCO","504.21","438.76","65.45","0","0","1"
"2026-07-16","5","ACAPULCO","478.62","418.59","60.03","0","0","1"
"2026-07-16","6","ACAPULCO","475.85","417.14","58.68","0.03","0","1"
"2026-07-16","7","ACAPULCO","468.28","412.33","55.93","0.02","0","1"
"2026-07-16","8","ACAPULCO","451.58","397","54.55","0.02","0","1"
"2026-07-16","9","ACAPULCO","452.62","394.67","57.89","0.05","0","1"
"2026-07-16","10","ACAPULCO","456.7","394.71","62.07","-0.08","0","1"
"2026-07-16","11","ACAPULCO","440.42","369.74","70.78","-0.1","0","1"
"2026-07-16","12","ACAPULCO","458.89","382.2","76.79","-0.11","0","1"
"2026-07-16","13","ACAPULCO","477.9","394.81","83.23","-0.14","0","1"
"2026-07-16","14","ACAPULCO","479.46","403.46","76.13","-0.13","0","1"
"2026-07-16","15","ACAPULCO","494.64","417.15","77.56","-0.07","0","1"
"2026-07-16","16","ACAPULCO","634.98","444.47","78.6","111.91","0","1"
"2026-07-16","17","ACAPULCO","522.62","446.15","76.46","0.01","0","1"
"2026-07-16","18","ACAPULCO","508.35","438.38","69.96","0","0","1"
"2026-07-16","19","ACAPULCO","490.61","425.91","64.7","0","0","1"
"2026-07-16","20","ACAPULCO","502.35","442.94","59.42","0","0","1"
"2026-07-16","21","ACAPULCO","506.03","450.34","55.42","0.27","0","1"
"2026-07-16","22","ACAPULCO","2343.4","446.77","64.59","1832.04","0","1"
