"Centro Nacional de Control de Energia"
"Precios de Energia en Nodos Distribuidos del MDA"
"Sistema Interconectado Nacional"
"Reporte Mensual"
"Mes de agosto de 2026"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/sep/2026 08:00:01 hrs"
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Fecha"," Hora"," Zona de Carga"," Precio Zonal ($/MWh)"," Componente energia ($/MWh)"," Componente perdidas ($/MWh)"," Componente Congestion ($/MWh)"
"2026-08-01","1","ACAPULCO","1658.76","1438.68","219.79","0.29","0","1"
"2026-08-01","2","ACAPULCO","1715.17","1490.21","224.96","0","0","1"
"2026-08-01","3","ACAPULCO","2075.89","1122.3","168.48","785.11","0","1"
"2026-08-01","4","ACAPULCO","1730.56","959.86","145.94","624.76","0","1"
"2026-08-01","5","ACAPULCO","1190.25","709.05","110.27","370.94","0","1"
"2026-08-01","6","ACAPULCO","1000.72","624.87","95.27","280.58","0","1"
"2026-08-01","7","ACAPULCO","678.58","594.33","84.19","0.06","0","1"
"2026-08-01","8","ACAPULCO","479.19","419.39","59.75","0.05","0","1"
"2026-08-01","9","ACAPULCO","470.21","407.55","62.61","0.05","0","1"
"2026-08-01","10","ACAPULCO","472.99","408.57","64.37","0.06","0","1"
"2026-08-01","11","ACAPULCO","467.45","403.46","63.94","0.05","0","1"
"2026-08-01","12","ACAPULCO","481.07","413.39","67.62","0.06","0","1"
"2026-08-01","13","ACAPULCO","507.72","436.07","71.58","0.07","0","1"
"2026-08-01","14","ACAPULCO","520.08","444.68","75.33","0.08","0","1"
"2026-08-01","15","ACAPULCO","544.21","461.68","83.01","-0.49","0","1"
"2026-08-01","16","ACAPULCO","811.05","566.25","102.72","142.08","0","1"
"2026-08-01","17","ACAPULCO","922.4","783","140.68","-1.28","0","1"
"2026-08-01","18","ACAPULCO","2056.15","1755.34","300.69","0.12","0","1"
"2026-08-01","19","ACAPULCO","2543.26","2194.61","348.66","0","0","1"
"2026-08-01","20","ACAPULCO","2313.94","1984.82","329.02","0.1","0","1"
"2026-08-01","21","ACAPULCO","1662.25","1447.19","214.86","0.2","0","1"
"2026-08-01","22","ACAPULCO","836.12","723.45","112.4","0.27","0","1"
"2026-08-01","23","ACAPULCO","2051.16","1744.04","306.85","0.27","0","1"
"2026-08-01","24","ACAPULCO","2135.62","1810.71","324.69","0.22","0","1"
"2026-08-01","1","AGUASCALIENTES","1502.01","1438.68","63.33","0","0","1"
"2026-08-01","2","AGUASCALIENTES","1553.9","1490.21","63.69","0","0","1"
"2026-08-01","3","AGUASCALIENTES","1289.87","1122.3","40.13","127.43","0","1"
"2026-08-01","4","AGUASCALIENTES","1094.66","959.86","33.34","101.45","0","1"
"2026-08-01","5","AGUASCALIENTES","791.09","709.05","21.8","60.24","0","1"
"2026-08-01","6","AGUASCALIENTES","691.35","624.87","20.88","45.6","0","1"
"2026-08-01","7","AGUASCALIENTES","614.26","594.33","19.9","0.03","0","1"
"2026-08-01","8","AGUASCALIENTES","424.94","419.39","5.53","0.02","0","1"
"2026-08-01","9","AGUASCALIENTES","406.76","407.55","-0.82","0.02","0","1"
"2026-08-01","10","AGUASCALIENTES","406.9","408.57","-1.69","0.03","0","1"
"2026-08-01","11","AGUASCALIENTES","401.89","403.46","-1.59","0.02","0","1"
"2026-08-01","12","AGUASCALIENTES","411.23","413.39","-2.18","0.02","0","1"
"2026-08-01","13","AGUASCALIENTES","433.95","436.07","-2.15","0.03","0","1"
"2026-08-01","14","AGUASCALIENTES","443.37","444.68","-1.35","0.03","0","1"
"2026-08-01","15","AGUASCALIENTES","453.94","461.68","-2.14","-5.61","0","1"
"2026-08-01","16","AGUASCALIENTES","594.21","566.25","-0.54","28.51","0","1"
"2026-08-01","17","AGUASCALIENTES","772.87","783","4.17","-14.3","0","1"
"2026-08-01","18","AGUASCALIENTES","1779.6","1755.34","24.21","0.05","0","1"
"2026-08-01","19","AGUASCALIENTES","2263.67","2194.61","69.07","0","0","1"
"2026-08-01","20","AGUASCALIENTES","2053.69","1984.82","68.87","0","0","1"
"2026-08-01","21","AGUASCALIENTES","1501.96","1447.19","54.76","0","0","1"
"2026-08-01","22","AGUASCALIENTES","753.16","723.45","29.71","0","0","1"
"2026-08-01","23","AGUASCALIENTES","1806.86","1744.04","62.82","0","0","1"
"2026-08-01","24","AGUASCALIENTES","1868.01","1810.71","57.3","0","0","1"
"2026-08-01","1","APATZINGAN","1570.08","1438.68","131.4","0","0","1"
"2026-08-01","2","APATZINGAN","1619.66","1490.21","129.45","0","0","1"
"2026-08-01","3","APATZINGAN","1429.05","1122.3","90.26","216.49","0","1"
"2026-08-01","4","APATZINGAN","1207.14","959.86","73.82","173.46","0","1"
"2026-08-01","5","APATZINGAN","863.41","709.05","51.08","103.28","0","1"
"2026-08-01","6","APATZINGAN","749.49","624.87","46.47","78.16","0","1"
"2026-08-01","7","APATZINGAN","640.37","594.33","45.43","0.6","0","1"
"2026-08-01","8","APATZINGAN","449.54","419.39","29.7","0.44","0","1"
"2026-08-01","9","APATZINGAN","436.27","407.55","28.29","0.43","0","1"
"2026-08-01","10","APATZINGAN","437.38","408.57","28.29","0.53","0","1"
"2026-08-01","11","APATZINGAN","430.71","403.46","26.77","0.48","0","1"
"2026-08-01","12","APATZINGAN","442.59","413.39","28.69","0.51","0","1"
"2026-08-01","13","APATZINGAN","467.98","436.07","31.24","0.67","0","1"
"2026-08-01","14","APATZINGAN","478.12","444.68","32.73","0.72","0","1"
"2026-08-01","15","APATZINGAN","496.55","461.68","35.84","-0.97","0","1"
"2026-08-01","16","APATZINGAN","677.52","566.25","47.25","64.03","0","1"
"2026-08-01","17","APATZINGAN","849","783","68.73","-2.73","0","1"
"2026-08-01","18","APATZINGAN","1919.43","1755.34","163","1.09","0","1"
"2026-08-01","19","APATZINGAN","2396.38","2194.61","201.77","0","0","1"
"2026-08-01","20","APATZINGAN","2158.45","1984.82","173.63","0","0","1"
"2026-08-01","21","APATZINGAN","1576.2","1447.19","129.01","0","0","1"
"2026-08-01","22","APATZINGAN","789.92","723.45","66.46","0","0","1"
"2026-08-01","23","APATZINGAN","1895.94","1744.03","151.9","0","0","1"
"2026-08-01","24","APATZINGAN","1967.76","1810.71","157.05","0","0","1"
"2026-08-01","1","CABORCA","1475.46","1438.68","36.78","0","0","1"
"2026-08-01","2","CABORCA","1502.96","1490.21","12.74","0","0","1"
"2026-08-01","3","CABORCA","1239.16","1122.3","-37.36","154.22","0","1"
"2026-08-01","4","CABORCA","888.39","959.86","-39.88","-31.6","0","1"
"2026-08-01","5","CABORCA","604.7","709.05","-48.18","-56.17","0","1"
